utility,model,regime,size,rep,RelL2,beta_star
smooth,Additive+Smooth,perturbed,120,1,0.099357,25.390625
smooth,Convex only,perturbed,120,2,0.146498,
smooth,Additive,perturbed,120,2,0.128140,
smooth,Smooth,not-perturbed,120,17,0.089625,9.765625
smooth,Additive+Smooth,perturbed,120,2,0.070107,9.765625
smooth,Convex only,perturbed,120,3,0.143492,
smooth,Additive,perturbed,120,3,0.125290,
nonsmooth,Smooth,perturbed,140,14,0.446985,226.562500
smooth,Additive+Smooth,perturbed,120,3,0.106204,32.226562
smooth,Convex only,perturbed,120,4,0.139468,
smooth,Additive,perturbed,120,4,0.125731,
nonsmooth,Smooth,perturbed,140,16,0.370028,736.328125
smooth,Smooth,not-perturbed,120,18,0.091307,9.765625
smooth,Convex only,perturbed,120,5,0.142598,
smooth,Additive,perturbed,120,5,0.132169,
smooth,Additive+Smooth,perturbed,120,4,0.097806,26.367188
smooth,Smooth,perturbed,120,1,0.103574,11.718750
smooth,Convex only,perturbed,120,6,0.144656,
smooth,Additive,perturbed,120,6,0.127300,
smooth,Additive+Smooth,perturbed,120,5,0.104601,33.203125
smooth,Additive+Smooth,perturbed,120,6,0.103732,39.062500
smooth,Convex only,perturbed,120,7,0.137000,
smooth,Additive,perturbed,120,7,0.124627,
smooth,Smooth,not-perturbed,120,19,0.095950,9.765625
smooth,Smooth,perturbed,120,2,0.109691,13.671875
smooth,Additive+Smooth,perturbed,120,7,0.068519,9.765625
smooth,Convex only,perturbed,120,8,0.142156,
smooth,Additive,perturbed,120,8,0.143233,
smooth,Additive+Smooth,perturbed,120,8,0.062097,7.812500
smooth,Convex only,perturbed,120,9,0.149019,
smooth,Additive,perturbed,120,9,0.134136,
smooth,Smooth,perturbed,120,3,0.104136,11.718750
smooth,Additive+Smooth,perturbed,120,9,0.118063,102.539062
smooth,Smooth,perturbed,120,0,0.126639,19.531250
smooth,Additive,perturbed,120,10,0.128094,
smooth,Convex only,perturbed,120,10,0.143310,
smooth,Additive+Smooth,perturbed,120,10,0.103080,26.367188
smooth,Convex only,perturbed,120,11,0.141094,
smooth,Additive,perturbed,120,11,0.127221,
smooth,Smooth,perturbed,120,7,0.084227,9.765625
smooth,Additive+Smooth,perturbed,120,11,0.084429,14.648438
smooth,Convex only,perturbed,120,12,0.143414,
smooth,Additive,perturbed,120,12,0.130001,
smooth,Smooth,perturbed,120,8,0.096281,11.718750
smooth,Additive+Smooth,perturbed,120,12,0.111064,73.242188
smooth,Convex only,perturbed,120,13,0.143271,
smooth,Additive,perturbed,120,13,0.129901,
smooth,Smooth,perturbed,120,5,0.109541,13.671875
smooth,Smooth,perturbed,120,6,0.125493,19.531250
smooth,Convex only,perturbed,120,14,0.147712,
smooth,Additive,perturbed,120,14,0.125480,
smooth,Additive+Smooth,perturbed,120,13,0.106228,32.226562
smooth,Additive+Smooth,perturbed,120,14,0.066101,8.789062
smooth,Convex only,perturbed,120,15,0.140055,
smooth,Additive,perturbed,120,15,0.132796,
smooth,Smooth,perturbed,120,9,0.103806,11.718750
smooth,Smooth,perturbed,120,10,0.111351,13.671875
smooth,Convex only,perturbed,120,16,0.147950,
smooth,Additive,perturbed,120,16,0.124098,
smooth,Smooth,perturbed,120,11,0.106601,13.671875
smooth,Additive+Smooth,perturbed,120,15,0.061731,6.835938
smooth,Convex only,perturbed,120,17,0.142429,
smooth,Additive,perturbed,120,17,0.126375,
smooth,Additive+Smooth,perturbed,120,16,0.108645,48.828125
smooth,Additive+Smooth,perturbed,120,17,0.073762,10.742188
smooth,Convex only,perturbed,120,18,0.135696,
smooth,Additive,perturbed,120,18,0.127779,
smooth,Smooth,perturbed,120,4,0.129364,19.531250
smooth,Additive+Smooth,perturbed,120,18,0.106422,47.851562
smooth,Convex only,perturbed,120,19,0.143262,
smooth,Additive,perturbed,120,19,0.128194,
smooth,Smooth,perturbed,120,13,0.114952,13.671875
smooth,Additive+Smooth,perturbed,120,19,0.110321,84.960938
nonsmooth,Convex only,not-perturbed,120,0,0.330436,
nonsmooth,Additive,not-perturbed,120,0,0.752451,
smooth,Smooth,perturbed,120,17,0.088369,9.765625
nonsmooth,Additive+Smooth,not-perturbed,120,0,0.745278,0.976562
nonsmooth,Convex only,not-perturbed,120,1,0.340271,
nonsmooth,Additive,not-perturbed,120,1,0.753403,
smooth,Smooth,perturbed,120,18,0.101631,11.718750
nonsmooth,Additive+Smooth,not-perturbed,120,1,0.718120,0.976562
nonsmooth,Convex only,not-perturbed,120,2,0.287920,
nonsmooth,Additive,not-perturbed,120,2,0.770342,
smooth,Smooth,perturbed,120,12,0.107658,13.671875
nonsmooth,Additive+Smooth,not-perturbed,120,2,0.745169,0.976562
nonsmooth,Convex only,not-perturbed,120,3,0.340133,
nonsmooth,Additive,not-perturbed,120,3,0.767429,
smooth,Smooth,perturbed,120,14,0.103494,11.718750
nonsmooth,Additive+Smooth,not-perturbed,120,3,0.743208,0.976562
nonsmooth,Convex only,not-perturbed,120,4,0.338222,
nonsmooth,Additive,not-perturbed,120,4,0.750722,
smooth,Smooth,perturbed,120,15,0.100117,11.718750
nonsmooth,Additive+Smooth,not-perturbed,120,4,0.727142,0.976562
nonsmooth,Convex only,not-perturbed,120,5,0.320591,
nonsmooth,Additive,not-perturbed,120,5,0.743759,
smooth,Smooth,perturbed,120,16,0.131763,21.484375
nonsmooth,Additive+Smooth,not-perturbed,120,5,0.696618,0.976562
nonsmooth,Convex only,not-perturbed,120,6,0.335445,
nonsmooth,Additive,not-perturbed,120,6,0.781887,
smooth,Smooth,perturbed,120,19,0.114966,13.671875
nonsmooth,Additive+Smooth,not-perturbed,120,6,0.729026,0.976562
nonsmooth,Convex only,not-perturbed,120,7,0.337665,
nonsmooth,Additive,not-perturbed,120,7,0.740453,
nonsmooth,Smooth,not-perturbed,120,0,0.327560,970.703125
nonsmooth,Additive+Smooth,not-perturbed,120,7,0.718172,0.976562
nonsmooth,Convex only,not-perturbed,120,8,0.289506,
nonsmooth,Additive,not-perturbed,120,8,0.745343,
nonsmooth,Smooth,not-perturbed,120,2,0.285991,962.890625
nonsmooth,Additive+Smooth,not-perturbed,120,8,0.729450,0.976562
nonsmooth,Convex only,not-perturbed,120,9,0.306463,
nonsmooth,Additive,not-perturbed,120,9,0.779632,
nonsmooth,Smooth,not-perturbed,120,4,0.335394,962.890625
nonsmooth,Smooth,not-perturbed,120,6,0.332607,917.968750
nonsmooth,Additive+Smooth,not-perturbed,120,9,0.753231,0.976562
nonsmooth,Convex only,not-perturbed,120,10,0.297080,
nonsmooth,Additive,not-perturbed,120,10,0.730216,
nonsmooth,Additive+Smooth,not-perturbed,120,10,0.700303,0.976562
nonsmooth,Convex only,not-perturbed,120,11,0.311883,
nonsmooth,Additive,not-perturbed,120,11,0.726655,
nonsmooth,Smooth,not-perturbed,120,1,0.337685,830.078125
nonsmooth,Additive+Smooth,not-perturbed,120,11,0.696416,0.976562
nonsmooth,Convex only,not-perturbed,120,12,0.316771,
nonsmooth,Additive,not-perturbed,120,12,0.725075,
nonsmooth,Smooth,not-perturbed,120,5,0.318722,906.250000
nonsmooth,Additive+Smooth,not-perturbed,120,12,0.706814,0.976562
nonsmooth,Convex only,not-perturbed,120,13,0.306761,
nonsmooth,Additive,not-perturbed,120,13,0.771170,
nonsmooth,Smooth,not-perturbed,120,3,0.336831,962.890625
nonsmooth,Additive+Smooth,not-perturbed,120,13,0.768886,0.976562
nonsmooth,Convex only,not-perturbed,120,14,0.320561,
nonsmooth,Additive,not-perturbed,120,14,0.712812,
nonsmooth,Smooth,not-perturbed,120,8,0.285105,900.390625
nonsmooth,Additive+Smooth,not-perturbed,120,14,0.703889,0.976562
nonsmooth,Convex only,not-perturbed,120,15,0.343642,
nonsmooth,Additive,not-perturbed,120,15,0.730477,
nonsmooth,Smooth,not-perturbed,120,7,0.331142,765.625000
nonsmooth,Additive+Smooth,not-perturbed,120,15,0.717113,0.976562
nonsmooth,Convex only,not-perturbed,120,16,0.298695,
nonsmooth,Additive,not-perturbed,120,16,0.731412,
nonsmooth,Smooth,not-perturbed,120,11,0.310899,953.125000
nonsmooth,Additive+Smooth,not-perturbed,120,16,0.700015,0.976562
nonsmooth,Convex only,not-perturbed,120,17,0.326061,
nonsmooth,Additive,not-perturbed,120,17,0.758114,
nonsmooth,Smooth,not-perturbed,120,10,0.292534,625.000000
nonsmooth,Additive+Smooth,not-perturbed,120,17,0.728294,0.976562
nonsmooth,Convex only,not-perturbed,120,18,0.330220,
nonsmooth,Additive,not-perturbed,120,18,0.754232,
nonsmooth,Smooth,not-perturbed,120,9,0.287965,750.000000
nonsmooth,Additive+Smooth,not-perturbed,120,18,0.721466,1.953125
nonsmooth,Convex only,not-perturbed,120,19,0.333311,
nonsmooth,Additive,not-perturbed,120,19,0.724504,
nonsmooth,Smooth,not-perturbed,120,15,0.339962,837.890625
nonsmooth,Additive+Smooth,not-perturbed,120,19,0.687018,0.976562
nonsmooth,Convex only,perturbed,120,0,0.404739,
nonsmooth,Additive,perturbed,120,0,0.749558,
nonsmooth,Smooth,not-perturbed,120,13,0.304145,634.765625
nonsmooth,Additive+Smooth,perturbed,120,0,0.739934,0.976562
nonsmooth,Convex only,perturbed,120,1,0.359933,
nonsmooth,Additive,perturbed,120,1,0.756656,
nonsmooth,Smooth,perturbed,120,0,0.295775,3.906250
nonsmooth,Smooth,not-perturbed,120,12,0.310776,484.375000
nonsmooth,Additive+Smooth,perturbed,120,1,0.720483,0.976562
nonsmooth,Additive,perturbed,120,2,0.771166,
nonsmooth,Convex only,perturbed,120,2,0.333086,
nonsmooth,Additive+Smooth,perturbed,120,2,0.742794,0.976562
nonsmooth,Convex only,perturbed,120,3,0.295003,
nonsmooth,Additive,perturbed,120,3,0.768280,
nonsmooth,Smooth,not-perturbed,120,16,0.295684,955.078125
nonsmooth,Additive+Smooth,perturbed,120,3,0.745416,0.976562
nonsmooth,Convex only,perturbed,120,4,0.392994,
nonsmooth,Additive,perturbed,120,4,0.755456,
nonsmooth,Smooth,not-perturbed,120,19,0.333745,914.062500
nonsmooth,Additive+Smooth,perturbed,120,4,0.733644,0.976562
nonsmooth,Convex only,perturbed,120,5,0.425167,
nonsmooth,Additive,perturbed,120,5,0.750549,
nonsmooth,Smooth,not-perturbed,120,17,0.322769,980.468750
nonsmooth,Additive+Smooth,perturbed,120,5,0.698897,0.976562
nonsmooth,Convex only,perturbed,120,6,0.466824,
nonsmooth,Additive,perturbed,120,6,0.781707,
nonsmooth,Smooth,perturbed,120,1,0.239567,3.906250
nonsmooth,Additive+Smooth,perturbed,120,6,0.731590,0.976562
nonsmooth,Convex only,perturbed,120,7,0.365183,
nonsmooth,Additive,perturbed,120,7,0.743232,
nonsmooth,Smooth,not-perturbed,120,18,0.325888,958.984375
nonsmooth,Smooth,perturbed,120,2,0.216145,3.906250
nonsmooth,Additive+Smooth,perturbed,120,7,0.723245,0.976562
nonsmooth,Additive,perturbed,120,8,0.746809,
nonsmooth,Convex only,perturbed,120,8,0.372540,
nonsmooth,Additive+Smooth,perturbed,120,8,0.732112,0.976562
nonsmooth,Convex only,perturbed,120,9,0.397261,
nonsmooth,Additive,perturbed,120,9,0.774725,
nonsmooth,Smooth,not-perturbed,120,14,0.318595,960.937500
nonsmooth,Additive+Smooth,perturbed,120,9,0.753866,0.976562
nonsmooth,Convex only,perturbed,120,10,0.375887,
nonsmooth,Additive,perturbed,120,10,0.732483,
nonsmooth,Smooth,perturbed,120,5,0.207384,3.906250
nonsmooth,Additive+Smooth,perturbed,120,10,0.703614,0.976562
nonsmooth,Convex only,perturbed,120,11,0.401827,
nonsmooth,Additive,perturbed,120,11,0.736289,
nonsmooth,Smooth,perturbed,120,4,0.287180,3.906250
nonsmooth,Additive+Smooth,perturbed,120,11,0.696697,0.976562
nonsmooth,Convex only,perturbed,120,12,0.451804,
nonsmooth,Additive,perturbed,120,12,0.726648,
nonsmooth,Smooth,perturbed,120,6,0.264601,3.906250
nonsmooth,Additive+Smooth,perturbed,120,12,0.709982,0.976562
nonsmooth,Convex only,perturbed,120,13,0.367144,
nonsmooth,Additive,perturbed,120,13,0.774188,
nonsmooth,Smooth,perturbed,120,8,0.239660,3.906250
nonsmooth,Additive+Smooth,perturbed,120,13,0.773444,0.976562
nonsmooth,Convex only,perturbed,120,14,0.317553,
nonsmooth,Additive,perturbed,120,14,0.719397,
nonsmooth,Smooth,perturbed,120,3,0.354468,7.812500
nonsmooth,Additive+Smooth,perturbed,120,14,0.709174,0.976562
nonsmooth,Convex only,perturbed,120,15,0.457972,
nonsmooth,Additive,perturbed,120,15,0.737278,
nonsmooth,Smooth,perturbed,120,11,0.254343,5.859375
nonsmooth,Additive+Smooth,perturbed,120,15,0.718004,0.976562
nonsmooth,Convex only,perturbed,120,16,0.294367,
nonsmooth,Additive,perturbed,120,16,0.732080,
nonsmooth,Smooth,perturbed,120,9,0.438499,291.015625
nonsmooth,Additive+Smooth,perturbed,120,16,0.706910,0.976562
nonsmooth,Convex only,perturbed,120,17,0.342251,
nonsmooth,Additive,perturbed,120,17,0.763914,
nonsmooth,Smooth,perturbed,120,12,0.242321,3.906250
nonsmooth,Additive+Smooth,perturbed,120,17,0.731262,0.976562
nonsmooth,Smooth,perturbed,120,7,0.248703,5.859375
nonsmooth,Additive,perturbed,120,18,0.761019,
nonsmooth,Convex only,perturbed,120,18,0.446350,
nonsmooth,Additive+Smooth,perturbed,120,18,0.718428,0.976562
nonsmooth,Convex only,perturbed,120,19,0.418428,
nonsmooth,Additive,perturbed,120,19,0.719173,
nonsmooth,Smooth,perturbed,120,15,0.266094,3.906250
nonsmooth,Additive+Smooth,perturbed,120,19,0.688692,0.976562
nonsmooth,Smooth,perturbed,120,13,0.286015,15.625000
smooth,Convex only,not-perturbed,100,0,0.151549,
smooth,Additive,not-perturbed,100,0,0.125109,
smooth,Additive+Smooth,not-perturbed,100,0,0.067605,9.765625
smooth,Convex only,not-perturbed,100,1,0.145186,
smooth,Additive,not-perturbed,100,1,0.121982,
nonsmooth,Smooth,perturbed,120,17,0.282423,3.906250
smooth,Additive+Smooth,not-perturbed,100,1,0.066028,9.765625
smooth,Convex only,not-perturbed,100,2,0.152648,
smooth,Additive,not-perturbed,100,2,0.122783,
nonsmooth,Smooth,perturbed,120,10,0.288540,42.968750
smooth,Additive+Smooth,not-perturbed,100,2,0.070454,10.742188
smooth,Convex only,not-perturbed,100,3,0.146350,
smooth,Additive,not-perturbed,100,3,0.123185,
nonsmooth,Smooth,perturbed,120,18,0.249651,3.906250
smooth,Additive+Smooth,not-perturbed,100,3,0.075085,11.718750
smooth,Convex only,not-perturbed,100,4,0.142363,
smooth,Additive,not-perturbed,100,4,0.120471,
nonsmooth,Smooth,perturbed,120,19,0.234527,3.906250
smooth,Additive+Smooth,not-perturbed,100,4,0.063295,9.765625
smooth,Smooth,not-perturbed,100,1,0.095464,9.765625
smooth,Additive,not-perturbed,100,5,0.122088,
smooth,Convex only,not-perturbed,100,5,0.148997,
smooth,Additive+Smooth,not-perturbed,100,5,0.070656,10.742188
smooth,Convex only,not-perturbed,100,6,0.150805,
smooth,Additive,not-perturbed,100,6,0.124023,
smooth,Smooth,not-perturbed,100,2,0.096569,9.765625
smooth,Additive+Smooth,not-perturbed,100,6,0.085951,14.648438
smooth,Convex only,not-perturbed,100,7,0.143647,
smooth,Additive,not-perturbed,100,7,0.116844,
smooth,Smooth,not-perturbed,100,0,0.094372,9.765625
nonsmooth,Smooth,perturbed,120,14,0.455400,226.562500
smooth,Convex only,not-perturbed,100,8,0.150387,
smooth,Additive,not-perturbed,100,8,0.125009,
smooth,Additive+Smooth,not-perturbed,100,7,0.063168,9.765625
smooth,Additive+Smooth,not-perturbed,100,8,0.066802,9.765625
smooth,Convex only,not-perturbed,100,9,0.151678,
smooth,Additive,not-perturbed,100,9,0.128823,
smooth,Smooth,not-perturbed,100,5,0.097189,9.765625
smooth,Additive+Smooth,not-perturbed,100,9,0.079372,11.718750
smooth,Convex only,not-perturbed,100,10,0.157511,
smooth,Smooth,not-perturbed,100,4,0.076414,7.812500
smooth,Additive,not-perturbed,100,10,0.128144,
smooth,Additive+Smooth,not-perturbed,100,10,0.074202,10.742188
smooth,Convex only,not-perturbed,100,11,0.146503,
smooth,Additive,not-perturbed,100,11,0.124597,
smooth,Smooth,not-perturbed,100,3,0.103173,9.765625
smooth,Additive+Smooth,not-perturbed,100,11,0.071659,10.742188
smooth,Convex only,not-perturbed,100,12,0.147185,
smooth,Additive,not-perturbed,100,12,0.121111,
smooth,Smooth,not-perturbed,100,7,0.091187,9.765625
smooth,Additive+Smooth,not-perturbed,100,12,0.065448,9.765625
smooth,Convex only,not-perturbed,100,13,0.145053,
smooth,Additive,not-perturbed,100,13,0.124522,
smooth,Smooth,not-perturbed,100,8,0.089396,9.765625
smooth,Additive+Smooth,not-perturbed,100,13,0.066027,9.765625
smooth,Convex only,not-perturbed,100,14,0.146852,
smooth,Additive,not-perturbed,100,14,0.122891,
smooth,Smooth,not-perturbed,100,6,0.097220,9.765625
smooth,Additive+Smooth,not-perturbed,100,14,0.070274,10.742188
smooth,Convex only,not-perturbed,100,15,0.149468,
smooth,Additive,not-perturbed,100,15,0.122172,
smooth,Smooth,not-perturbed,100,9,0.098814,9.765625
smooth,Additive+Smooth,not-perturbed,100,15,0.070940,10.742188
smooth,Convex only,not-perturbed,100,16,0.155608,
smooth,Additive,not-perturbed,100,16,0.121106,
nonsmooth,Smooth,perturbed,120,16,0.373063,736.328125
smooth,Smooth,not-perturbed,100,11,0.081352,7.812500
smooth,Convex only,not-perturbed,100,17,0.152734,
smooth,Additive,not-perturbed,100,17,0.119642,
smooth,Additive+Smooth,not-perturbed,100,16,0.070764,10.742188
smooth,Additive+Smooth,not-perturbed,100,17,0.081813,14.648438
smooth,Convex only,not-perturbed,100,18,0.147483,
smooth,Additive,not-perturbed,100,18,0.121267,
smooth,Smooth,not-perturbed,100,10,0.074007,7.812500
smooth,Smooth,not-perturbed,100,13,0.072986,7.812500
smooth,Convex only,not-perturbed,100,19,0.154478,
smooth,Additive,not-perturbed,100,19,0.124829,
smooth,Additive+Smooth,not-perturbed,100,18,0.090895,18.554688
smooth,Additive+Smooth,not-perturbed,100,19,0.085242,14.648438
smooth,Smooth,not-perturbed,100,12,0.073653,7.812500
smooth,Convex only,perturbed,100,0,0.150160,
smooth,Smooth,not-perturbed,100,14,0.098603,9.765625
smooth,Additive,perturbed,100,0,0.133129,
smooth,Convex only,perturbed,100,1,0.143316,
smooth,Additive,perturbed,100,1,0.130667,
smooth,Additive+Smooth,perturbed,100,0,0.116183,61.523438
smooth,Additive+Smooth,perturbed,100,1,0.091384,15.625000
smooth,Convex only,perturbed,100,2,0.151784,
smooth,Additive,perturbed,100,2,0.133356,
smooth,Smooth,not-perturbed,100,15,0.080111,7.812500
smooth,Additive+Smooth,perturbed,100,2,0.105863,26.367188
smooth,Convex only,perturbed,100,3,0.147307,
smooth,Additive,perturbed,100,3,0.132781,
smooth,Smooth,not-perturbed,100,17,0.091259,9.765625
smooth,Additive+Smooth,perturbed,100,3,0.081706,11.718750
smooth,Convex only,perturbed,100,4,0.143995,
smooth,Additive,perturbed,100,4,0.131172,
smooth,Smooth,not-perturbed,100,18,0.093044,9.765625
smooth,Additive+Smooth,perturbed,100,4,0.070070,9.765625
smooth,Smooth,not-perturbed,100,16,0.094707,9.765625
smooth,Convex only,perturbed,100,5,0.152283,
smooth,Additive,perturbed,100,5,0.134190,
smooth,Smooth,not-perturbed,100,19,0.102010,9.765625
smooth,Convex only,perturbed,100,6,0.151885,
smooth,Additive,perturbed,100,6,0.131136,
smooth,Additive+Smooth,perturbed,100,5,0.110877,49.804688
smooth,Additive+Smooth,perturbed,100,6,0.092172,17.578125
smooth,Convex only,perturbed,100,7,0.140842,
smooth,Additive,perturbed,100,7,0.127252,
smooth,Smooth,perturbed,100,2,0.115539,13.671875
smooth,Additive+Smooth,perturbed,100,7,0.066309,8.789062
smooth,Convex only,perturbed,100,8,0.149315,
smooth,Additive,perturbed,100,8,0.146725,
smooth,Smooth,perturbed,100,4,0.094097,9.765625
smooth,Additive+Smooth,perturbed,100,8,0.062878,7.812500
smooth,Convex only,perturbed,100,9,0.151933,
smooth,Additive,perturbed,100,9,0.138612,
smooth,Smooth,perturbed,100,5,0.110382,11.718750
smooth,Smooth,perturbed,100,6,0.103996,11.718750
smooth,Convex only,perturbed,100,10,0.153510,
smooth,Additive+Smooth,perturbed,100,9,0.123928,142.578125
smooth,Additive,perturbed,100,10,0.134966,
smooth,Additive+Smooth,perturbed,100,10,0.104495,20.507812
smooth,Convex only,perturbed,100,11,0.152611,
smooth,Additive,perturbed,100,11,0.131736,
smooth,Smooth,perturbed,100,3,0.118904,11.718750
smooth,Smooth,perturbed,100,7,0.086010,9.765625
smooth,Convex only,perturbed,100,12,0.150962,
smooth,Additive,perturbed,100,12,0.133178,
smooth,Additive+Smooth,perturbed,100,11,0.088462,14.648438
smooth,Smooth,perturbed,100,1,0.109013,11.718750
smooth,Convex only,perturbed,100,13,0.148725,
smooth,Additive,perturbed,100,13,0.135155,
smooth,Additive+Smooth,perturbed,100,12,0.116687,107.421875
smooth,Smooth,perturbed,100,0,0.131357,19.531250
smooth,Convex only,perturbed,100,14,0.151705,
smooth,Additive+Smooth,perturbed,100,13,0.090435,14.648438
smooth,Additive,perturbed,100,14,0.131694,
smooth,Additive+Smooth,perturbed,100,14,0.068166,8.789062
smooth,Convex only,perturbed,100,15,0.147905,
smooth,Additive,perturbed,100,15,0.138583,
smooth,Smooth,perturbed,100,8,0.099444,11.718750
smooth,Additive+Smooth,perturbed,100,15,0.067664,8.789062
smooth,Convex only,perturbed,100,16,0.154054,
smooth,Additive,perturbed,100,16,0.127016,
smooth,Smooth,perturbed,100,9,0.110625,11.718750
smooth,Additive+Smooth,perturbed,100,16,0.107649,33.203125
smooth,Convex only,perturbed,100,17,0.149982,
smooth,Additive,perturbed,100,17,0.129353,
smooth,Smooth,perturbed,100,11,0.112359,13.671875
smooth,Smooth,perturbed,100,10,0.117237,13.671875
smooth,Convex only,perturbed,100,18,0.137621,
smooth,Additive,perturbed,100,18,0.131527,
smooth,Additive+Smooth,perturbed,100,17,0.094379,19.531250
